enrollee_id,city_development_index,training_hours,target,company_size
26304,0.856,83,0.0,4
31586,0.92,4,0.0,0
28453,0.91,18,0.0,3
18859,0.767,49,0.0,8
23001,0.624,166,0.0,3
16784,0.926,32,0.0,0
22595,0.887,14,0.0,0
730,0.92,140,0.0,1
12757,0.91,20,1.0,5
32758,0.92,23,0.0,5
5306,0.92,14,0.0,7
23328,0.698,45,1.0,8
28336,0.92,52,0.0,0
6304,0.92,142,0.0,2
32427,0.92,131,0.0,2
31368,0.92,314,0.0,2
13273,0.92,196,1.0,4
31023,0.624,27,0.0,4
16948,0.624,61,0.0,8
1161,0.92,82,0.0,8
27629,0.843,21,1.0,0
21443,0.624,94,1.0,1
13383,0.866,78,0.0,1
10293,0.92,77,1.0,8
11265,0.92,105,0.0,8
1973,0.479,22,0.0,3
14800,0.91,12,0.0,0
32820,0.479,99,1.0,8
30794,0.897,76,0.0,8
32341,0.624,9,1.0,8
9499,0.92,162,0.0,1
23511,0.887,54,0.0,8
20167,0.91,78,0.0,8
16791,0.92,140,1.0,8
22494,0.624,5,1.0,5
31405,0.754,110,1.0,8
29916,0.92,13,1.0,8
12101,0.926,37,0.0,8
12770,0.92,3,0.0,5
22723,0.926,85,0.0,4
6025,0.6659999999999999,14,0.0,4
21276,0.939,94,0.0,3
1943,0.624,9,1.0,8
26974,0.92,167,0.0,1
30205,0.897,14,0.0,3
10668,0.804,4,0.0,2
7515,0.843,87,0.0,3
27419,0.624,17,0.0,3
1102,0.91,23,0.0,1
23981,0.92,19,0.0,2
6277,0.762,10,0.0,3
13345,0.903,92,0.0,2
23325,0.624,43,1.0,8
31769,0.893,68,0.0,4
18478,0.804,33,0.0,8
20302,0.754,154,1.0,8
16067,0.855,51,0.0,7
6426,0.92,45,0.0,1
1343,0.92,56,0.0,8
28531,0.479,23,1.0,0
13173,0.64,30,0.0,7
12256,0.893,50,1.0,4
7612,0.92,14,0.0,8
28866,0.92,12,0.0,8
33128,0.878,163,0.0,2
20747,0.893,17,0.0,3
10240,0.843,29,0.0,1
15160,0.92,52,0.0,5
12284,0.92,120,0.0,4
25888,0.624,44,1.0,8
1427,0.92,67,0.0,1
22403,0.624,151,1.0,6
21667,0.897,256,1.0,3
25916,0.6659999999999999,14,0.0,1
12121,0.84,14,0.0,8
28320,0.624,81,1.0,4
14522,0.624,37,1.0,1
28500,0.624,22,0.0,5
10371,0.92,28,0.0,5
10028,0.754,42,0.0,2
29671,0.7759999999999999,50,0.0,8
4482,0.92,105,0.0,0
23392,0.624,162,1.0,1
5879,0.743,6,0.0,1
8861,0.92,43,0.0,7
21196,0.939,41,0.0,3
10724,0.624,40,0.0,3
12657,0.836,50,0.0,4
2150,0.804,21,0.0,5
24763,0.698,83,1.0,8
21813,0.91,14,0.0,6
6480,0.682,26,0.0,8
29174,0.897,90,0.0,8
8007,0.91,122,0.0,7
8388,0.899,37,0.0,8
32631,0.92,5,1.0,2
10116,0.92,78,0.0,1
1708,0.893,36,1.0,8
13487,0.855,156,0.0,4
24199,0.91,14,0.0,2
14341,0.92,24,0.0,4
16990,0.92,97,1.0,3
24834,0.939,19,0.0,6
16105,0.92,57,1.0,1
10758,0.8270000000000001,3,0.0,8
17702,0.767,24,1.0,1
3144,0.92,34,0.0,1
20359,0.92,18,0.0,4
30558,0.624,53,1.0,1
32546,0.92,40,0.0,8
20555,0.91,84,0.0,4
12190,0.92,154,0.0,8
30511,0.92,35,0.0,8
16333,0.92,14,1.0,8
19605,0.479,110,1.0,1
14171,0.92,97,1.0,8
10933,0.624,75,0.0,3
14379,0.92,39,0.0,4
11388,0.92,109,1.0,8
28042,0.926,58,0.0,3
23013,0.91,35,1.0,8
30970,0.92,22,0.0,1
9052,0.624,85,0.0,3
5832,0.624,50,1.0,1
26270,0.92,127,1.0,5
29151,0.92,276,0.0,1
7545,0.903,47,0.0,2
28589,0.92,16,0.0,3
1709,0.903,14,0.0,1
21227,0.92,26,1.0,8
10205,0.92,64,0.0,5
17483,0.926,10,1.0,8
5710,0.8959999999999999,88,0.0,6
30916,0.92,46,0.0,5
2832,0.92,29,0.0,5
25810,0.743,31,0.0,8
33068,0.925,9,0.0,1
16735,0.926,28,1.0,4
9930,0.92,121,0.0,3
24345,0.939,83,1.0,2
700,0.897,23,0.0,5
29600,0.624,28,0.0,1
19438,0.898,47,0.0,8
19266,0.92,141,0.0,4
18670,0.856,162,0.0,4
12660,0.55,45,0.0,0
12129,0.878,47,0.0,8
13955,0.866,32,0.0,1
18667,0.624,12,0.0,1
33153,0.624,84,0.0,8
14151,0.55,69,1.0,7
4046,0.92,24,0.0,2
25432,0.624,3,1.0,8
5978,0.624,58,0.0,8
32799,0.92,28,0.0,5
273,0.624,18,0.0,8
10238,0.698,17,0.0,8
264,0.855,80,0.0,8
17510,0.926,124,0.0,8
24901,0.926,47,0.0,8
33318,0.92,91,1.0,1
12800,0.92,46,1.0,0
17237,0.926,13,1.0,8
13992,0.897,136,0.0,1
15125,0.92,3,1.0,8
15213,0.92,94,1.0,3
889,0.843,70,1.0,4
28843,0.92,60,0.0,4
25273,0.926,65,1.0,8
29598,0.624,65,1.0,8
21642,0.527,37,0.0,4
25912,0.624,57,1.0,4
29086,0.926,10,0.0,3
6021,0.92,29,0.0,1
25285,0.913,18,1.0,7
5180,0.5579999999999999,11,1.0,0
19649,0.624,46,1.0,8
31008,0.92,20,0.0,8
9412,0.91,70,0.0,8
4133,0.92,144,0.0,7
5875,0.91,152,0.0,7
4536,0.855,13,0.0,8
27046,0.92,42,0.0,4
16041,0.92,55,0.0,8
19718,0.91,162,0.0,5
4118,0.899,44,0.0,0
3867,0.92,24,0.0,0
27539,0.92,188,0.0,0
7765,0.698,18,1.0,8
32605,0.92,155,0.0,3
20048,0.923,316,0.0,8
29460,0.92,55,1.0,8
15004,0.91,130,0.0,7
18404,0.887,7,0.0,1
4318,0.8270000000000001,10,0.0,1
674,0.754,46,0.0,7
32802,0.92,38,0.0,3
11248,0.926,22,1.0,0
13649,0.55,156,1.0,0
17132,0.92,28,1.0,8
8836,0.92,99,0.0,2
1101,0.92,72,0.0,3
8606,0.92,20,0.0,1
14793,0.743,178,0.0,2
10938,0.897,12,1.0,0
31862,0.924,50,0.0,2
33330,0.92,32,0.0,5
28774,0.878,6,0.0,1
31370,0.897,6,0.0,2
31628,0.92,125,1.0,8
11275,0.698,150,0.0,8
1866,0.698,47,1.0,8
23958,0.92,48,0.0,1
17281,0.624,55,1.0,8
7739,0.897,28,0.0,2
7155,0.899,20,0.0,2
6482,0.92,10,0.0,3
21474,0.843,22,0.0,7
628,0.754,4,1.0,1
28931,0.92,104,0.0,8
24975,0.866,148,0.0,5
14107,0.939,15,0.0,3
1471,0.754,166,0.0,8
24191,0.897,163,0.0,8
18127,0.55,12,1.0,7
15336,0.698,113,0.0,7
1742,0.92,12,0.0,3
21691,0.624,242,0.0,8
15753,0.55,3,1.0,0
12402,0.769,50,0.0,4
30354,0.682,73,0.0,8
16447,0.91,6,0.0,3
11933,0.897,46,1.0,8
28214,0.91,12,0.0,1
26261,0.754,7,1.0,2
22946,0.91,63,0.0,8
23366,0.624,54,0.0,3
23311,0.698,50,0.0,0
11964,0.5579999999999999,43,1.0,8
20012,0.92,70,0.0,4
2549,0.91,140,0.0,4
11673,0.855,47,0.0,3
22196,0.926,8,0.0,8
21236,0.92,98,0.0,2
9385,0.897,27,0.0,5
31873,0.92,88,0.0,1
24850,0.6890000000000001,43,0.0,8
27373,0.6659999999999999,88,0.0,0
25179,0.624,145,0.0,8
7786,0.624,48,1.0,1
29672,0.698,24,1.0,8
2108,0.8959999999999999,78,0.0,4
5991,0.767,94,0.0,8
27153,0.624,196,0.0,8
32082,0.887,218,0.0,4
15222,0.92,155,1.0,8
31579,0.92,61,0.0,5
32485,0.92,12,1.0,8
26551,0.913,101,0.0,7
7726,0.624,202,1.0,0
22372,0.624,15,1.0,8
20065,0.92,90,0.0,1
26582,0.527,9,0.0,8
23831,0.624,136,1.0,8
3052,0.624,26,1.0,4
16437,0.887,54,0.0,5
14361,0.92,21,0.0,8
3060,0.855,11,0.0,8
22797,0.895,109,0.0,3
9067,0.579,57,0.0,0
18803,0.897,146,0.0,8
24456,0.624,88,1.0,8
14203,0.926,21,0.0,8
31211,0.926,104,0.0,8
26423,0.91,4,0.0,8
14582,0.624,60,0.0,2
6511,0.624,304,1.0,4
8978,0.939,78,0.0,1
9634,0.83,162,0.0,4
2780,0.913,3,0.0,1
3048,0.926,15,0.0,4
15051,0.92,116,0.0,2
17357,0.92,166,0.0,8
12504,0.624,83,1.0,0
29357,0.92,74,0.0,2
15818,0.92,82,0.0,7
26132,0.73,21,0.0,1
3918,0.92,99,0.0,8
19030,0.91,45,0.0,0
5734,0.624,3,1.0,0
14847,0.624,34,1.0,8
11713,0.624,111,1.0,8
3846,0.92,70,0.0,4
29556,0.698,82,1.0,8
8667,0.764,48,0.0,4
11045,0.624,284,1.0,8
9739,0.698,24,1.0,8
16711,0.624,6,1.0,3
29918,0.92,8,1.0,8
31713,0.624,2,1.0,8
29486,0.92,9,1.0,8
15264,0.92,278,0.0,8
1075,0.949,76,0.0,1
328,0.68,22,0.0,0
29628,0.92,36,0.0,3
27370,0.897,56,0.0,4
18754,0.926,123,0.0,8
12225,0.698,36,0.0,7
30653,0.92,43,0.0,1
9162,0.926,24,0.0,4
27115,0.92,94,0.0,3
3932,0.92,20,0.0,4
25102,0.624,22,1.0,8
15912,0.92,166,0.0,8
33340,0.939,48,0.0,8
27462,0.92,85,0.0,3
4505,0.92,15,0.0,4
32415,0.6890000000000001,24,0.0,7
28509,0.624,34,1.0,3
1641,0.92,17,0.0,3
33245,0.555,25,1.0,8
10406,0.6890000000000001,42,1.0,8
1613,0.795,54,0.0,8
20608,0.624,24,1.0,8
27880,0.698,60,1.0,8
26398,0.887,72,1.0,8
7159,0.91,26,0.0,1
18281,0.925,28,0.0,8
31967,0.624,102,0.0,4
26955,0.91,13,0.0,8
19290,0.92,18,0.0,6
6838,0.624,284,0.0,0
2353,0.624,31,1.0,8
26351,0.91,28,1.0,6
31075,0.624,13,0.0,2
10002,0.92,82,1.0,8
12048,0.89,30,0.0,8
19068,0.92,30,0.0,5
2501,0.91,38,0.0,1
20741,0.754,76,1.0,8
10893,0.84,7,0.0,1
31767,0.624,77,1.0,3
27709,0.92,21,0.0,0
31782,0.91,52,0.0,4
28653,0.624,29,1.0,5
867,0.527,56,1.0,8
29820,0.92,39,0.0,3
31248,0.855,11,0.0,5
32697,0.923,11,0.0,3
26854,0.698,98,0.0,8
14848,0.5579999999999999,71,1.0,0
9503,0.926,22,0.0,7
33304,0.698,23,1.0,8
10653,0.624,332,0.0,7
9094,0.55,81,0.0,4
23715,0.804,62,0.0,8
10885,0.924,31,0.0,2
28459,0.921,26,0.0,1
6593,0.8959999999999999,21,0.0,8
14381,0.624,19,1.0,3
13010,0.92,19,0.0,0
6990,0.92,44,0.0,4
21696,0.624,20,0.0,3
18572,0.624,98,0.0,8
9110,0.893,178,0.0,8
2800,0.91,62,0.0,4
5366,0.91,81,0.0,7
15705,0.767,71,1.0,7
13484,0.91,72,0.0,1
11347,0.939,45,0.0,3
24895,0.624,17,1.0,5
13858,0.91,146,0.0,1
10611,0.884,27,0.0,4
19645,0.624,23,1.0,0
17585,0.926,8,0.0,1
32241,0.92,36,0.0,3
12794,0.91,72,0.0,2
21596,0.91,44,0.0,7
6665,0.624,50,1.0,1
7194,0.8959999999999999,16,0.0,8
2929,0.754,31,1.0,8
33054,0.92,9,0.0,8
8585,0.92,14,0.0,4
15942,0.92,310,0.0,8
16470,0.926,94,0.0,4
21956,0.624,9,1.0,1
21692,0.624,88,0.0,7
32945,0.926,26,1.0,8
11530,0.878,11,0.0,5
21105,0.8270000000000001,36,0.0,2
17639,0.92,44,0.0,1
22181,0.725,112,1.0,8
5176,0.624,46,1.0,4
17931,0.893,28,1.0,2
10923,0.8270000000000001,22,0.0,0
18686,0.624,44,0.0,8
16404,0.884,32,0.0,5
3353,0.91,23,0.0,1
24107,0.92,47,1.0,8
3029,0.926,78,0.0,4
24377,0.926,57,0.0,2
11709,0.698,69,0.0,1
6278,0.92,69,0.0,3
6157,0.924,51,0.0,7
4487,0.794,84,0.0,4
8111,0.91,42,0.0,0
19832,0.926,9,0.0,4
30630,0.624,6,1.0,8
18835,0.92,33,1.0,8
23987,0.698,55,1.0,0
24671,0.92,35,0.0,1
17679,0.893,222,0.0,8
21192,0.926,212,0.0,8
4029,0.92,250,0.0,4
28907,0.92,36,0.0,4
7826,0.893,4,0.0,8
20728,0.55,80,0.0,8
15217,0.92,44,1.0,8
19737,0.91,33,0.0,3
10333,0.789,46,0.0,4
31422,0.738,39,0.0,1
5763,0.6890000000000001,154,0.0,8
10648,0.624,111,0.0,4
1922,0.682,88,1.0,3
8237,0.8959999999999999,20,1.0,8
26505,0.939,8,0.0,8
4198,0.92,42,0.0,5
12512,0.624,74,1.0,8
6866,0.92,154,0.0,8
19120,0.92,116,0.0,8
13759,0.855,57,0.0,6
3436,0.855,12,0.0,3
9290,0.767,23,0.0,8
10515,0.624,7,1.0,0
20766,0.555,5,1.0,4
10364,0.926,107,0.0,3
8906,0.92,11,0.0,4
4182,0.92,85,0.0,4
28141,0.624,72,0.0,8
12943,0.92,50,0.0,3
26762,0.926,73,0.0,5
22100,0.92,156,0.0,1
5549,0.939,172,0.0,2
8001,0.624,74,0.0,4
14176,0.92,4,1.0,8
20988,0.92,24,1.0,8
10096,0.92,99,0.0,8
18688,0.624,2,1.0,8
32990,0.624,132,1.0,8
18908,0.926,37,0.0,2
8739,0.92,94,0.0,5
29900,0.55,14,1.0,8
6372,0.8270000000000001,44,0.0,7
15178,0.92,80,0.0,3
9226,0.624,24,1.0,7
819,0.92,27,1.0,8
6014,0.7659999999999999,154,0.0,8
7537,0.92,55,0.0,8
30685,0.92,156,0.0,8
31595,0.92,58,0.0,2
23812,0.939,180,0.0,8
16712,0.579,27,0.0,8
7174,0.92,246,0.0,6
28081,0.92,4,0.0,1
1218,0.915,128,0.0,4
8899,0.92,53,0.0,8
5181,0.5579999999999999,40,1.0,8
840,0.754,102,0.0,4
2935,0.855,55,1.0,8
5107,0.92,143,0.0,4
4822,0.691,34,1.0,8
31920,0.923,83,0.0,8
29220,0.624,9,0.0,8
21501,0.624,81,1.0,6
13500,0.55,62,1.0,5
5210,0.91,12,0.0,1
10443,0.939,41,0.0,0
11068,0.624,100,1.0,8
27205,0.926,75,1.0,8
9921,0.92,86,0.0,8
10186,0.913,54,0.0,2
28508,0.624,145,0.0,8
24021,0.903,21,1.0,6
31611,0.92,44,1.0,8
16681,0.836,23,0.0,4
12895,0.926,72,0.0,4
19356,0.92,65,0.0,1
27663,0.926,24,0.0,7
25779,0.926,20,0.0,8
24349,0.878,8,0.0,0
25613,0.92,104,0.0,7
27310,0.624,44,0.0,8
16109,0.92,74,1.0,4
30452,0.848,8,0.0,7
9378,0.939,45,0.0,4
2688,0.754,7,1.0,8
21183,0.92,68,0.0,1
8221,0.923,24,0.0,1
4266,0.92,65,0.0,5
15775,0.92,31,0.0,4
6604,0.878,4,0.0,7
31510,0.924,86,0.0,2
19544,0.624,258,1.0,2
10321,0.92,42,0.0,7
5464,0.698,112,0.0,7
17611,0.92,47,1.0,8
11664,0.8959999999999999,27,0.0,1
15407,0.698,6,1.0,8
21266,0.92,55,1.0,8
25555,0.92,107,1.0,8
32348,0.527,48,0.0,8
3858,0.624,4,1.0,8
29955,0.556,50,1.0,4
19583,0.92,33,0.0,0
12785,0.8959999999999999,11,0.0,3
21361,0.682,34,1.0,8
11823,0.698,37,0.0,8
28681,0.92,23,1.0,8
5030,0.698,11,0.0,8
17170,0.91,57,0.0,0
16653,0.698,140,1.0,2
16347,0.624,16,0.0,8
25439,0.899,32,0.0,2
12595,0.899,39,0.0,6
11985,0.7959999999999999,88,0.0,1
20813,0.698,20,0.0,4
24516,0.92,18,0.0,8
17887,0.55,28,1.0,8
18968,0.92,28,0.0,4
13347,0.624,2,1.0,0
3163,0.913,116,0.0,4
22439,0.624,24,0.0,5
1323,0.893,26,0.0,1
32115,0.91,24,0.0,4
28992,0.624,330,0.0,3
5703,0.624,44,0.0,8
382,0.624,107,0.0,4
2075,0.91,11,1.0,3
32708,0.92,107,0.0,8
5562,0.754,102,0.0,8
24662,0.949,158,0.0,6
8887,0.92,59,1.0,4
8769,0.55,74,0.0,4
15599,0.926,60,1.0,8
23446,0.836,12,1.0,8
21751,0.887,88,1.0,8
15579,0.698,78,0.0,0
31529,0.92,50,0.0,3
10730,0.91,16,0.0,8
29811,0.92,111,0.0,2
22534,0.91,62,0.0,6
11435,0.903,108,0.0,4
9305,0.722,91,0.0,0
14761,0.624,71,1.0,1
20683,0.92,102,1.0,8
3205,0.74,141,1.0,8
10501,0.624,167,1.0,3
11015,0.893,17,0.0,0
20928,0.91,148,0.0,8
20583,0.624,60,0.0,4
31675,0.624,12,0.0,8
23684,0.804,166,0.0,8
933,0.893,32,0.0,4
33144,0.682,74,0.0,4
3126,0.92,13,0.0,2
9108,0.855,12,0.0,8
18726,0.754,41,0.0,4
7772,0.624,11,0.0,4
27493,0.92,5,0.0,2
31691,0.804,32,0.0,1
21156,0.55,78,1.0,8
7968,0.91,18,0.0,1
9973,0.92,156,0.0,3
18189,0.698,15,0.0,8
12362,0.624,28,1.0,3
8547,0.91,82,0.0,8
2691,0.887,222,0.0,3
13824,0.91,22,0.0,3
9370,0.924,36,0.0,4
24630,0.698,30,1.0,1
28165,0.92,168,0.0,4
25301,0.897,156,0.0,4
7828,0.624,29,1.0,3
26339,0.92,37,0.0,4
20296,0.92,41,1.0,8
6355,0.698,146,0.0,2
22609,0.926,37,0.0,2
4730,0.91,24,0.0,8
28200,0.865,7,1.0,0
20806,0.887,15,0.0,8
16667,0.897,21,0.0,4
24034,0.624,216,1.0,3
27659,0.939,114,0.0,3
28881,0.55,41,1.0,8
22113,0.92,220,0.0,8
2021,0.624,4,0.0,7
16586,0.926,34,0.0,4
14728,0.926,26,0.0,1
7713,0.92,126,0.0,4
32980,0.915,28,1.0,5
26251,0.92,135,0.0,1
21255,0.915,26,0.0,2
26830,0.92,80,0.0,3
6529,0.624,113,0.0,5
9884,0.92,30,1.0,7
8238,0.448,48,1.0,4
13251,0.92,110,0.0,8
8086,0.698,149,0.0,4
10607,0.855,39,1.0,8
1719,0.939,7,0.0,4
12133,0.92,18,0.0,3
25630,0.884,16,0.0,1
6079,0.855,50,0.0,8
28767,0.92,30,1.0,8
11164,0.92,47,0.0,3
6849,0.74,31,0.0,8
16729,0.91,43,0.0,8
23197,0.92,69,0.0,4
31519,0.624,37,1.0,8
19450,0.855,20,0.0,1
29499,0.682,42,0.0,8
3716,0.762,23,0.0,0
23519,0.92,45,0.0,8
29485,0.915,48,1.0,8
25346,0.926,14,1.0,8
28853,0.91,76,1.0,8
9687,0.92,140,0.0,4
14943,0.91,36,1.0,2
3746,0.855,55,0.0,0
8270,0.89,326,1.0,8
24427,0.6659999999999999,7,0.0,8
28474,0.855,19,0.0,8
28418,0.92,33,0.0,8
26477,0.855,240,0.0,0
32559,0.92,21,0.0,8
20681,0.926,15,0.0,5
26015,0.91,45,0.0,1
30569,0.763,50,0.0,0
1735,0.6890000000000001,63,0.0,7
27272,0.92,39,0.0,4
19059,0.92,18,0.0,8
9111,0.8959999999999999,165,0.0,7
12477,0.897,62,0.0,7
1616,0.698,27,0.0,1
24564,0.92,72,0.0,1
13922,0.92,62,0.0,4
2029,0.926,4,0.0,4
17030,0.91,3,0.0,2
20529,0.5579999999999999,100,1.0,7
25583,0.92,79,1.0,8
6958,0.924,139,0.0,3
20341,0.92,47,0.0,3
15199,0.92,9,1.0,7
25388,0.624,22,1.0,3
2602,0.624,222,0.0,3
3729,0.92,34,0.0,2
28089,0.939,24,0.0,4
21471,0.624,43,1.0,8
8251,0.624,194,0.0,3
28157,0.92,7,0.0,0
1294,0.926,40,1.0,1
31964,0.92,57,0.0,7
33081,0.624,105,0.0,1
13016,0.92,61,0.0,8
15949,0.897,18,0.0,8
26687,0.926,4,0.0,7
4653,0.926,22,0.0,8
6800,0.738,73,0.0,1
21215,0.92,43,0.0,4
11037,0.884,96,0.0,8
9597,0.91,26,1.0,8
17642,0.698,33,0.0,8
7590,0.92,176,0.0,4
10631,0.624,20,1.0,4
19448,0.939,314,1.0,3
21608,0.897,5,0.0,5
31953,0.92,74,0.0,7
3961,0.92,103,0.0,1
7451,0.92,33,1.0,3
2384,0.855,108,0.0,5
24511,0.92,72,0.0,1
31932,0.923,56,1.0,8
10365,0.92,118,0.0,1
26853,0.624,72,1.0,7
19495,0.924,84,0.0,7
15017,0.92,25,0.0,8
28860,0.92,90,0.0,0
20171,0.92,29,0.0,1
2975,0.804,13,0.0,0
31553,0.949,64,0.0,2
16892,0.727,94,1.0,4
26849,0.92,97,1.0,8
26067,0.624,14,1.0,2
14073,0.926,90,0.0,0
5250,0.92,94,0.0,8
2994,0.92,6,0.0,3
7167,0.897,8,0.0,0
30284,0.92,15,0.0,1
18309,0.624,56,1.0,8
18951,0.91,100,0.0,1
14133,0.92,22,0.0,4
32615,0.92,85,0.0,2
29968,0.789,75,1.0,8
27421,0.624,43,1.0,3
17508,0.91,2,0.0,4
19407,0.624,43,0.0,6
7721,0.949,35,0.0,7
11577,0.926,29,0.0,1
11498,0.624,48,1.0,8
7278,0.579,21,1.0,8
27202,0.92,50,1.0,8
4016,0.92,78,0.0,6
24248,0.926,86,0.0,4
7412,0.924,39,0.0,4
1874,0.738,9,1.0,8
3145,0.865,104,0.0,5
2939,0.754,100,0.0,1
14043,0.7659999999999999,97,1.0,4
26891,0.92,68,0.0,6
23391,0.738,31,0.0,8
12375,0.624,36,1.0,4
23903,0.92,83,1.0,8
10615,0.738,29,1.0,2
31171,0.5579999999999999,5,0.0,0
23083,0.92,108,0.0,4
33131,0.92,143,0.0,7
3674,0.897,202,0.0,4
17093,0.92,53,0.0,3
31987,0.92,4,0.0,5
6696,0.925,83,0.0,7
20301,0.92,102,0.0,3
24874,0.624,210,0.0,3
29819,0.92,34,0.0,4
11499,0.926,76,0.0,7
30715,0.92,4,0.0,1
18813,0.92,140,1.0,8
20220,0.804,136,1.0,4
3581,0.926,79,0.0,8
28587,0.91,8,0.0,3
1671,0.92,105,0.0,8
28977,0.923,33,0.0,8
16222,0.92,96,0.0,8
15399,0.743,9,0.0,1
14830,0.878,17,0.0,1
16330,0.926,63,1.0,6
33380,0.923,168,0.0,3
977,0.92,54,0.0,8
681,0.802,13,0.0,3
7495,0.624,110,1.0,3
30418,0.91,71,0.0,2
16969,0.92,12,0.0,6
18480,0.836,43,0.0,8
22044,0.762,35,0.0,8
9203,0.804,43,0.0,2
15897,0.92,30,0.0,5
13624,0.836,150,0.0,0
20062,0.92,124,0.0,0
9855,0.91,57,0.0,4
26006,0.926,5,0.0,8
8782,0.92,50,0.0,0
19931,0.926,122,1.0,8
13007,0.92,28,0.0,1
10219,0.949,111,0.0,4
27783,0.92,66,0.0,4
19131,0.92,6,0.0,3
7956,0.804,174,0.0,8
3845,0.92,106,0.0,4
28624,0.939,14,0.0,0
19669,0.754,28,0.0,0
27715,0.924,35,0.0,7
7190,0.925,168,0.0,7
28075,0.897,112,0.0,4
32502,0.91,312,0.0,4
28517,0.897,14,0.0,0
2572,0.924,95,0.0,3
8634,0.913,50,0.0,8
24281,0.624,103,0.0,4
16479,0.887,4,1.0,1
29705,0.624,200,1.0,0
5311,0.887,12,1.0,8
32590,0.624,56,1.0,8
13575,0.895,53,0.0,4
19782,0.624,59,0.0,4
14336,0.92,14,0.0,4
4335,0.92,142,0.0,2
26182,0.527,17,0.0,8
31612,0.754,14,0.0,3
23175,0.92,80,0.0,1
15041,0.92,13,0.0,3
26416,0.624,3,0.0,8
26048,0.92,73,0.0,8
3162,0.92,48,0.0,5
4880,0.92,50,0.0,3
23144,0.7759999999999999,14,0.0,0
10996,0.91,96,0.0,4
22619,0.698,156,1.0,8
15968,0.754,3,0.0,1
33150,0.92,4,1.0,8
33056,0.624,12,1.0,4
9264,0.923,17,0.0,3
28291,0.92,63,0.0,7
4392,0.698,22,0.0,3
3300,0.84,52,0.0,0
30825,0.92,34,0.0,3
30500,0.924,79,0.0,8
22662,0.855,107,0.0,3
10417,0.92,92,1.0,4
6777,0.926,14,0.0,2
12333,0.74,46,1.0,8
11021,0.92,16,0.0,3
241,0.92,196,0.0,7
30935,0.624,42,0.0,1
29164,0.92,60,0.0,3
19711,0.855,138,1.0,3
4775,0.925,68,0.0,4
26429,0.89,6,0.0,8
8464,0.579,62,1.0,8
21021,0.92,107,0.0,4
29504,0.92,55,0.0,2
898,0.949,32,1.0,0
10524,0.624,174,0.0,1
22051,0.762,34,1.0,8
28245,0.924,3,0.0,8
28221,0.92,20,1.0,8
9917,0.754,94,0.0,5
24567,0.91,20,1.0,3
14526,0.698,6,0.0,4
32662,0.624,112,1.0,5
9853,0.764,45,0.0,7
20176,0.91,12,0.0,8
29611,0.624,134,1.0,7
27473,0.92,9,1.0,2
5237,0.92,48,0.0,2
1331,0.8270000000000001,92,0.0,5
19844,0.92,160,0.0,1
6700,0.926,40,0.0,4
21080,0.698,105,1.0,8
10257,0.92,160,0.0,1
26844,0.91,103,0.0,4
31093,0.92,78,1.0,8
15688,0.926,9,0.0,2
24563,0.624,40,1.0,4
26780,0.897,14,0.0,8
25317,0.527,198,1.0,1
33374,0.913,3,0.0,8
5396,0.804,17,0.0,8
23642,0.55,37,1.0,8
2283,0.926,16,0.0,1
29822,0.722,13,0.0,4
5555,0.92,14,0.0,3
29851,0.866,155,0.0,8
20294,0.7959999999999999,77,0.0,5
24562,0.92,36,0.0,1
1485,0.92,42,0.0,4
7471,0.698,10,0.0,7
10243,0.91,14,0.0,8
1051,0.915,16,1.0,8
27955,0.8959999999999999,116,1.0,1
5490,0.92,310,0.0,8
16583,0.624,53,1.0,8
32032,0.92,70,0.0,1
5454,0.92,22,0.0,4
3058,0.924,41,0.0,5
4705,0.855,66,0.0,4
14732,0.939,13,0.0,8
26569,0.92,47,0.0,8
33256,0.698,106,0.0,8
5789,0.878,24,1.0,1
28019,0.92,11,1.0,8
21908,0.91,146,0.0,7
16494,0.91,40,0.0,4
21446,0.624,19,1.0,4
12707,0.848,34,0.0,8
14283,0.762,16,0.0,4
15959,0.92,51,0.0,4
29154,0.92,142,1.0,8
11379,0.92,88,0.0,8
9401,0.624,76,0.0,1
22256,0.698,59,0.0,8
12452,0.804,43,0.0,4
7723,0.698,22,0.0,0
20075,0.91,131,0.0,7
8999,0.939,3,1.0,4
28690,0.92,16,0.0,8
16770,0.91,59,1.0,7
3329,0.624,110,1.0,8
1553,0.738,34,0.0,3
8773,0.754,16,0.0,0
1162,0.878,100,0.0,4
32989,0.92,19,0.0,2
30888,0.624,34,0.0,1
27188,0.92,43,0.0,1
20136,0.893,48,0.0,0
2836,0.92,12,0.0,1
861,0.92,262,0.0,4
31506,0.91,21,0.0,0
21960,0.804,190,0.0,8
6385,0.91,41,0.0,0
26170,0.624,222,1.0,1
32328,0.74,91,0.0,3
27935,0.802,14,0.0,1
13265,0.92,98,0.0,5
27763,0.939,19,0.0,1
18895,0.92,18,0.0,2
8661,0.92,3,0.0,3
5139,0.92,80,0.0,8
9801,0.91,87,0.0,4
19670,0.926,56,1.0,8
13713,0.91,328,0.0,3
22355,0.92,17,0.0,3
20277,0.92,74,0.0,1
17076,0.92,37,0.0,3
11496,0.926,52,0.0,8
20258,0.762,21,0.0,4
21784,0.91,300,0.0,8
16644,0.926,92,0.0,0
14396,0.939,13,0.0,7
29130,0.92,161,1.0,8
11557,0.8959999999999999,34,0.0,1
23230,0.92,8,0.0,0
